,Date,Location,Demographic_Category,census,Not_Vaccinated,Administered_Dose1,Series_Complete_Yes
57717,2021-12-08,1,12,95739.0,62485.0,33254.0,17207.0
57718,2021-12-08,13,30,208823.0,208823.0,0.0,0.0
57719,2021-12-08,29,30,258463.0,258463.0,0.0,0.0
57720,2021-12-08,51,31,3320360.0,1501550.0,1818810.0,1650973.0
57721,2021-12-08,19,31,2809811.0,925645.0,1884166.0,1723484.0
57722,2021-12-08,13,11,78461.0,78461.0,0.0,0.0
57723,2021-12-08,36,11,35059.0,35059.0,0.0,0.0
57724,2021-12-08,38,4,38882.0,38882.0,0.0,0.0
57725,2021-12-08,18,4,28053.0,28053.0,0.0,0.0
57726,2021-12-08,51,34,299086.0,19503.0,279583.0,262478.0
57727,2021-12-08,6,34,172196.0,-10837.0,183033.0,149204.0
57728,2021-12-08,43,16,390426.0,27973.0,362453.0,329801.0
57729,2021-12-08,42,16,40910.0,9634.0,31276.0,29045.0
57730,2021-12-08,57,19,1438554.0,198744.0,1239810.0,1069498.0
57731,2021-12-08,15,19,491154.0,192670.0,298484.0,273315.0
57732,2021-12-08,44,6,791410.0,26214.0,765196.0,697644.0
57733,2021-12-08,21,5,71555.0,71555.0,0.0,0.0
57734,2021-12-08,58,5,255907.0,255907.0,0.0,0.0
57735,2021-12-08,48,44,239693.0,129100.0,110593.0,94000.0
57736,2021-12-08,8,44,1545962.0,432459.0,1113503.0,980746.0
57737,2021-12-08,13,28,612440.0,287997.0,324443.0,265414.0
57738,2021-12-08,30,28,82494.0,23916.0,58578.0,48556.0
57739,2021-12-08,8,45,746296.0,746296.0,0.0,0.0
57740,2021-12-08,31,45,13459.0,13459.0,0.0,0.0
57741,2021-12-08,9,15,39646.0,26451.0,13195.0,7708.0
57742,2021-12-08,42,15,36851.0,29033.0,7818.0,4595.0
57743,2021-12-08,46,21,82750.0,8418.0,74332.0,62219.0
57744,2021-12-08,17,21,5586.0,810.0,4776.0,4576.0
57745,2021-12-08,41,3,19023.0,8269.0,10754.0,9082.0
57746,2021-12-08,12,3,667884.0,59235.0,608649.0,524208.0
57747,2021-12-08,39,10,446079.0,167038.0,279041.0,235579.0
57748,2021-12-08,11,10,19889.0,2696.0,17193.0,15426.0
57749,2021-12-08,11,11,5432.0,5432.0,0.0,0.0
57750,2021-12-08,41,11,1261.0,1261.0,0.0,0.0
57751,2021-12-08,3,39,2066934.0,306264.0,1760670.0,1521414.0
57752,2021-12-08,49,39,492367.0,227597.0,264770.0,222345.0
57753,2021-12-08,35,41,168153.0,42304.0,125849.0,109160.0
57754,2021-12-08,44,41,582565.0,204073.0,378492.0,342182.0
57755,2021-12-08,35,36,263209.0,48423.0,214786.0,188774.0
57756,2021-12-08,4,36,188052.0,6004.0,182048.0,154545.0
57757,2021-12-08,21,14,495972.0,14072.0,481900.0,405219.0
57758,2021-12-08,13,14,1143393.0,106061.0,1037332.0,952600.0
57759,2021-12-08,15,42,304170.0,16977.0,287193.0,271794.0
57760,2021-12-08,46,42,81205.0,-7874.0,89079.0,74110.0
57761,2021-12-08,51,40,1064099.0,410843.0,653256.0,594382.0
57762,2021-12-08,36,40,480801.0,188245.0,292556.0,248669.0
57763,2021-12-08,49,2,154528.0,-5924.0,160452.0,135437.0
57764,2021-12-08,4,2,66764.0,-4158.0,70922.0,60476.0
57765,2021-12-08,13,25,408605.0,408605.0,0.0,0.0
57766,2021-12-08,51,25,456476.0,456476.0,0.0,0.0
57767,2021-12-08,58,37,3586911.0,1250455.0,2336456.0,1931295.0
57768,2021-12-08,8,37,13850471.0,2513978.0,11336493.0,10129273.0
57769,2021-12-08,32,12,342157.0,253718.0,88439.0,42504.0
57770,2021-12-08,48,12,533633.0,451039.0,82594.0,35406.0
57771,2021-12-08,3,46,883374.0,161004.0,722370.0,619752.0
57772,2021-12-08,54,46,154349.0,18037.0,136312.0,123574.0
57773,2021-12-08,6,43,267082.0,889.0,266193.0,220312.0
57774,2021-12-08,5,43,116356.0,8273.0,108083.0,100173.0
57775,2021-12-08,47,20,3661420.0,1158775.0,2502645.0,2213188.0
57776,2021-12-08,41,20,55657.0,22185.0,33472.0,28577.0
57777,2021-12-08,51,37,2667769.0,445323.0,2222446.0,2027360.0
57778,2021-12-08,18,37,541971.0,208963.0,333008.0,293606.0
57779,2021-12-08,15,17,119800.0,119800.0,0.0,0.0
57780,2021-12-08,20,17,684.0,684.0,0.0,0.0
57781,2021-12-08,45,29,,,24.0,0.0
57782,2021-12-08,23,29,,,0.0,0.0
57783,2021-12-08,12,26,136014.0,95418.0,40596.0,20044.0
57784,2021-12-08,52,26,253547.0,154153.0,99394.0,49513.0
57785,2021-12-08,29,7,877303.0,120627.0,756676.0,648016.0
57786,2021-12-08,42,7,80186.0,23399.0,56787.0,51530.0
57787,2021-12-08,50,8,1999.0,495.0,1504.0,1429.0
57788,2021-12-08,18,8,113196.0,10079.0,103117.0,95051.0
57789,2021-12-08,48,34,284521.0,8047.0,276474.0,241296.0
57790,2021-12-08,37,34,249586.0,-2204.0,251790.0,230635.0
57791,2021-12-08,4,33,59296.0,59296.0,0.0,0.0
57792,2021-12-08,45,33,26310.0,26310.0,0.0,0.0
57793,2021-12-08,55,7,293799.0,105365.0,188434.0,152616.0
57794,2021-12-08,52,38,298956.0,-23245.0,322201.0,261198.0
57795,2021-12-08,9,38,49189.0,-666.0,49855.0,44073.0
57796,2021-12-08,19,9,665605.0,132998.0,532607.0,497917.0
57797,2021-12-08,13,9,850125.0,292622.0,557503.0,488561.0
57798,2021-12-08,15,5,75836.0,75836.0,0.0,0.0
57799,2021-12-08,10,5,44473.0,44473.0,0.0,0.0
57800,2021-12-08,35,33,90577.0,90577.0,0.0,0.0
57801,2021-12-08,9,33,26655.0,26655.0,0.0,0.0
57802,2021-12-08,53,46,51653.0,26668.0,24985.0,20671.0
57803,2021-12-08,42,46,38550.0,9668.0,28882.0,25813.0
57804,2021-12-08,8,21,3691412.0,301277.0,3390135.0,3081749.0
57805,2021-12-08,39,21,1351714.0,105859.0,1245855.0,1065185.0
57806,2021-12-08,16,8,1328810.0,-79063.0,1407873.0,1234553.0
57807,2021-12-08,54,8,201520.0,43.0,201477.0,184080.0
57808,2021-12-08,50,3,24052.0,8526.0,15526.0,13723.0
57809,2021-12-08,26,3,254206.0,63675.0,190531.0,161817.0
57810,2021-12-08,53,6,99009.0,5504.0,93505.0,84402.0
57811,2021-12-08,8,6,2602393.0,33778.0,2568615.0,2305498.0
57812,2021-12-08,31,18,32173.0,2198.0,29975.0,22961.0
57813,2021-12-08,9,18,72625.0,12341.0,60284.0,53085.0
57814,2021-12-08,44,10,367468.0,184360.0,183108.0,164238.0
57815,2021-12-08,45,10,27114.0,14474.0,12640.0,10713.0
57816,2021-12-08,11,2,21350.0,-3338.0,24688.0,21812.0
57817,2021-12-08,40,2,2173.0,-178.0,2351.0,2250.0
57818,2021-12-08,35,32,36628.0,36628.0,0.0,0.0
57819,2021-12-08,46,32,12287.0,12287.0,0.0,0.0
57820,2021-12-08,8,20,19867369.0,4698558.0,15168811.0,13476943.0
57821,2021-12-08,58,20,5456999.0,2046015.0,3410984.0,2852692.0
57822,2021-12-08,6,1,182565.0,63004.0,119561.0,96080.0
57823,2021-12-08,8,4,712118.0,712118.0,0.0,0.0
57824,2021-12-08,52,13,,,77923.0,35570.0
57825,2021-12-08,11,13,,,2096.0,1455.0
57826,2021-12-08,57,39,875570.0,140059.0,735511.0,630174.0
57827,2021-12-08,37,39,698390.0,163366.0,535024.0,477074.0
57828,2021-12-08,12,15,141616.0,100045.0,41571.0,20299.0
57829,2021-12-08,10,15,89457.0,78818.0,10639.0,4753.0
57830,2021-12-08,51,35,735524.0,-5211.0,740735.0,689600.0
57831,2021-12-08,8,35,3386670.0,-8569.0,3395239.0,3058564.0
57832,2021-12-08,33,40,705889.0,227155.0,478734.0,414387.0
57833,2021-12-08,38,40,296477.0,74296.0,222181.0,203099.0
57834,2021-12-08,18,27,369812.0,86300.0,283512.0,259945.0
57835,2021-12-08,39,27,2635384.0,179604.0,2455780.0,2090682.0
57836,2021-12-08,53,26,43707.0,36023.0,7684.0,3889.0
57837,2021-12-08,13,26,286269.0,256339.0,29930.0,13978.0
57838,2021-12-08,34,42,1753.0,209.0,1544.0,1419.0
57839,2021-12-08,28,42,1144245.0,132767.0,1011478.0,967583.0
57840,2021-12-08,53,41,60864.0,22045.0,38819.0,34319.0
57841,2021-12-08,25,41,266994.0,90341.0,176653.0,153643.0
57842,2021-12-08,38,33,63556.0,63556.0,0.0,0.0
57843,2021-12-08,25,33,148092.0,148092.0,0.0,0.0
57844,2021-12-08,4,46,101528.0,31893.0,69635.0,56883.0
57845,2021-12-08,51,46,338088.0,177961.0,160127.0,141390.0
57846,2021-12-08,11,36,66357.0,1296.0,65061.0,58503.0
57847,2021-12-08,17,36,6434.0,932.0,5502.0,5263.0
57848,2021-12-08,50,13,,,597.0,483.0
57849,2021-12-08,59,13,,,21.0,16.0
57850,2021-12-08,3,9,2355707.0,159812.0,2195895.0,1954527.0
57851,2021-12-08,15,9,361158.0,99869.0,261289.0,241738.0
57852,2021-12-08,3,41,1152260.0,118734.0,1033526.0,919111.0
57853,2021-12-08,1,41,77753.0,12145.0,65608.0,59924.0
57854,2021-12-08,57,33,251641.0,251641.0,0.0,0.0
57855,2021-12-08,56,33,144642.0,144642.0,0.0,0.0
57856,2021-12-08,23,34,30619.0,2427.0,28192.0,25608.0
57857,2021-12-08,34,34,1051.0,-61.0,1112.0,1013.0
57858,2021-12-08,6,32,50289.0,50289.0,0.0,0.0
57859,2021-12-08,42,32,10273.0,10273.0,0.0,0.0
57860,2021-12-08,23,39,60212.0,30902.0,29310.0,25662.0
57861,2021-12-08,55,39,295225.0,128724.0,166501.0,133180.0
57862,2021-12-08,25,7,489470.0,206709.0,282761.0,237477.0
57863,2021-12-08,56,7,484288.0,204850.0,279438.0,219605.0
57864,2021-12-08,50,2,354.0,68.0,286.0,259.0
57865,2021-12-08,19,2,163366.0,-7642.0,171008.0,157759.0
57866,2021-12-08,11,43,49833.0,-5222.0,55055.0,49474.0
57867,2021-12-08,55,5,73361.0,73361.0,0.0,0.0
57868,2021-12-08,29,38,326042.0,4726.0,321316.0,281009.0
57869,2021-12-08,2,38,417226.0,-59300.0,476526.0,338917.0
57870,2021-12-08,20,25,1159.0,1159.0,0.0,0.0
57871,2021-12-08,2,10,391651.0,166986.0,224665.0,185365.0
57872,2021-12-08,59,29,,,0.0,0.0
57873,2021-12-08,2,29,,,404.0,12.0
57874,2021-12-08,25,1,206126.0,86610.0,119516.0,97088.0
57875,2021-12-08,29,1,386398.0,69855.0,316543.0,271815.0
57876,2021-12-08,49,17,179172.0,179172.0,0.0,0.0
57877,2021-12-08,9,3,214471.0,19881.0,194590.0,167247.0
57878,2021-12-08,6,40,630141.0,177517.0,452624.0,372259.0
57879,2021-12-08,44,40,1539563.0,518456.0,1021107.0,912198.0
57880,2021-12-08,29,20,4335262.0,803647.0,3531615.0,3048774.0
57881,2021-12-08,40,20,81758.0,11587.0,70171.0,63122.0
57882,2021-12-08,32,14,766080.0,22786.0,743294.0,690861.0
57883,2021-12-08,49,14,937023.0,9928.0,927095.0,799141.0
57884,2021-12-08,16,27,4267333.0,367309.0,3900024.0,3438594.0
57885,2021-12-08,25,27,883521.0,208657.0,674864.0,616191.0
57886,2021-12-08,59,21,3917.0,1883.0,2034.0,1861.0
57887,2021-12-08,44,21,1044320.0,210161.0,834159.0,771161.0
57888,2021-12-08,41,28,7302.0,3412.0,3890.0,3216.0
57889,2021-12-08,16,28,1742768.0,564277.0,1178491.0,980517.0
57890,2021-12-08,36,31,1442292.0,679198.0,763094.0,660898.0
57891,2021-12-08,25,31,2267050.0,1018180.0,1248870.0,1092773.0
57892,2021-12-08,5,27,262749.0,2888.0,259861.0,240026.0
57893,2021-12-08,7,27,1195243.0,219436.0,975807.0,912344.0
57894,2021-12-08,28,35,1189243.0,84859.0,1104384.0,1050972.0
57895,2021-12-08,43,35,561582.0,-29636.0,591218.0,537910.0
57896,2021-12-08,37,10,213553.0,66722.0,146831.0,132151.0
57897,2021-12-08,21,10,114689.0,46023.0,68666.0,52742.0
57898,2021-12-08,31,34,21633.0,-4499.0,26132.0,22161.0
57899,2021-12-08,54,34,164970.0,-2050.0,167020.0,151331.0
57900,2021-12-08,53,44,39699.0,21333.0,18366.0,15655.0
57901,2021-12-08,14,44,12914260.0,5103589.0,7810671.0,6709913.0
57902,2021-12-08,28,45,215532.0,215532.0,0.0,0.0
57903,2021-12-08,58,45,204027.0,204027.0,0.0,0.0
57904,2021-12-08,14,19,54808607.0,15004817.0,39803790.0,34681083.0
57905,2021-12-08,22,19,5078310.0,1525423.0,3552887.0,3045451.0
57906,2021-12-08,26,12,97521.0,73504.0,24017.0,7486.0
57907,2021-12-08,8,12,3482242.0,2691125.0,791117.0,386287.0
57908,2021-12-08,1,30,32603.0,32603.0,0.0,0.0
57909,2021-12-08,37,30,169135.0,169135.0,0.0,0.0
57910,2021-12-08,14,3,68388550.0,18234807.0,50153743.0,43317762.0
57911,2021-12-08,45,3,165400.0,61307.0,104093.0,89418.0
57912,2021-12-08,59,16,3840.0,1392.0,2448.0,2211.0
57913,2021-12-08,32,16,263437.0,40913.0,222524.0,205261.0
57914,2021-12-08,34,15,3192.0,1790.0,1402.0,17.0
57915,2021-12-08,49,15,221470.0,196581.0,24889.0,11470.0
57916,2021-12-08,51,5,176387.0,176387.0,0.0,0.0
57917,2021-12-08,6,5,97927.0,97927.0,0.0,0.0
57918,2021-12-08,29,11,96647.0,96647.0,0.0,0.0
57919,2021-12-08,23,11,6492.0,6492.0,0.0,0.0
57920,2021-12-08,53,4,18604.0,18604.0,0.0,0.0
57921,2021-12-08,26,4,19249.0,19249.0,0.0,0.0
57922,2021-12-08,25,18,362154.0,207969.0,154185.0,125119.0
57923,2021-12-08,2,18,798150.0,354414.0,443736.0,364991.0
57924,2021-12-08,51,38,270169.0,8826.0,261343.0,242570.0
57925,2021-12-08,18,38,86423.0,12037.0,74386.0,68304.0
57926,2021-12-08,39,40,1984855.0,360265.0,1624590.0,1346340.0
57927,2021-12-08,43,40,1016290.0,104800.0,911490.0,815346.0
57928,2021-12-08,1,6,129962.0,-18985.0,148947.0,130821.0
57929,2021-12-08,49,6,416639.0,-3948.0,420587.0,358541.0
57930,2021-12-08,55,9,360371.0,99242.0,261129.0,215839.0
57931,2021-12-08,21,9,395465.0,79594.0,315871.0,261907.0
57932,2021-12-08,31,39,108373.0,6660.0,101713.0,79884.0
57933,2021-12-08,50,39,11708.0,3751.0,7957.0,7092.0
57934,2021-12-08,53,21,106739.0,26511.0,80228.0,72464.0
57935,2021-12-08,9,21,114942.0,-3023.0,117965.0,106053.0
57936,2021-12-08,28,3,2278719.0,966127.0,1312592.0,1187228.0
57937,2021-12-08,16,3,4136163.0,1200619.0,2935544.0,2475986.0
57938,2021-12-08,19,20,2829821.0,786636.0,2043185.0,1887749.0
57939,2021-12-08,60,20,1591041.0,492918.0,1098123.0,983140.0
57940,2021-12-08,49,35,570600.0,7829.0,562771.0,486688.0
57941,2021-12-08,25,35,442534.0,32017.0,410517.0,387892.0
57942,2021-12-08,12,5,70167.0,70167.0,0.0,0.0
57943,2021-12-08,43,5,141584.0,141584.0,0.0,0.0
57944,2021-12-08,56,18,372001.0,220036.0,151965.0,118078.0
57945,2021-12-08,44,18,752078.0,391167.0,360911.0,322556.0
57946,2021-12-08,50,34,1814.0,297.0,1517.0,1422.0
57947,2021-12-08,35,34,130193.0,-5628.0,135821.0,121043.0
57948,2021-12-08,14,33,9649014.0,9649014.0,0.0,0.0
57949,2021-12-08,28,33,337603.0,337603.0,0.0,0.0
57950,2021-12-08,46,33,29784.0,29784.0,0.0,0.0
57951,2021-12-08,20,15,900.0,648.0,252.0,0.0
57952,2021-12-08,46,15,43836.0,36506.0,7330.0,3198.0
57953,2021-12-08,9,46,54500.0,12299.0,42201.0,35639.0
57954,2021-12-08,18,46,79589.0,42040.0,37549.0,32260.0
57955,2021-12-08,49,32,58012.0,58012.0,0.0,0.0
57956,2021-12-08,11,32,5705.0,5705.0,0.0,0.0
57957,2021-12-08,31,32,9633.0,9633.0,0.0,0.0
57958,2021-12-08,27,32,147954.0,147954.0,0.0,0.0
57959,2021-12-08,8,13,,,134756.0,89409.0
57960,2021-12-08,5,13,,,5358.0,3486.0
57961,2021-12-08,15,8,161188.0,3377.0,157811.0,149129.0
57962,2021-12-08,2,8,567132.0,-100101.0,667233.0,485199.0
57963,2021-12-08,60,10,154021.0,53044.0,100977.0,88615.0
57964,2021-12-08,57,10,330720.0,76145.0,254575.0,225451.0
57965,2021-12-08,48,4,109656.0,109656.0,0.0,0.0
57966,2021-12-08,57,4,153615.0,153615.0,0.0,0.0
57967,2021-12-08,42,27,136166.0,27360.0,108806.0,100702.0
57968,2021-12-08,47,27,1299541.0,216457.0,1083084.0,981408.0
57969,2021-12-08,28,40,1833789.0,688709.0,1145080.0,1049886.0
57970,2021-12-08,40,40,25090.0,-2738.0,27828.0,25392.0
57971,2021-12-08,22,46,1446998.0,530684.0,916314.0,747558.0
57972,2021-12-08,40,46,10256.0,513.0,9743.0,8818.0
57973,2021-12-08,36,2,78824.0,7696.0,71128.0,65053.0
57974,2021-12-08,21,2,88784.0,1337.0,87447.0,72383.0
57975,2021-12-08,35,11,34734.0,34734.0,0.0,0.0
57976,2021-12-08,19,11,66324.0,66324.0,0.0,0.0
57977,2021-12-08,59,26,5808.0,5767.0,41.0,0.0
57978,2021-12-08,17,26,2685.0,1252.0,1433.0,612.0
57979,2021-12-08,18,36,181276.0,47410.0,133866.0,123474.0
57980,2021-12-08,32,36,383693.0,63283.0,320410.0,297220.0
57981,2021-12-08,43,42,544450.0,-677.0,545127.0,502086.0
57982,2021-12-08,32,42,414963.0,21150.0,393813.0,369331.0
57983,2021-12-08,60,17,151276.0,151276.0,0.0,0.0
57984,2021-12-08,59,17,5080.0,5080.0,0.0,0.0
57985,2021-12-08,60,37,1092193.0,244933.0,847260.0,767193.0
57986,2021-12-08,25,37,1517578.0,605228.0,912350.0,776928.0
57987,2021-12-08,13,1,301397.0,127248.0,174149.0,144059.0
57988,2021-12-08,43,1,258448.0,33871.0,224577.0,195696.0
57989,2021-12-08,57,12,749125.0,577694.0,171431.0,76300.0
57990,2021-12-08,39,12,1022535.0,790695.0,231840.0,107842.0
57991,2021-12-08,51,14,1085743.0,88139.0,997604.0,935771.0
57992,2021-12-08,43,14,959396.0,-22882.0,982278.0,894036.0
57993,2021-12-08,55,43,221053.0,18550.0,202503.0,169981.0
57994,2021-12-08,22,43,1489201.0,154256.0,1334945.0,1191553.0
57995,2021-12-08,25,29,,,15.0,0.0
57996,2021-12-08,5,29,,,719.0,27.0
57997,2021-12-08,6,25,255533.0,255533.0,0.0,0.0
57998,2021-12-08,54,25,117482.0,117482.0,0.0,0.0
57999,2021-12-08,23,37,183170.0,80736.0,102434.0,90342.0
58000,2021-12-08,10,37,566454.0,222154.0,344300.0,304621.0
58001,2021-12-08,22,7,3121340.0,868316.0,2253024.0,1934959.0
58002,2021-12-08,44,7,942753.0,339413.0,603340.0,531454.0
58003,2021-12-08,7,39,569109.0,212456.0,356653.0,326982.0
58004,2021-12-08,56,39,467086.0,225638.0,241448.0,188642.0
58005,2021-12-08,39,41,743202.0,166470.0,576732.0,486380.0
58006,2021-12-08,56,41,288821.0,104164.0,184657.0,149316.0
58007,2021-12-08,25,20,2381744.0,987076.0,1394668.0,1232663.0
58008,2021-12-08,32,20,2127010.0,532717.0,1594293.0,1448517.0
58009,2021-12-08,1,8,88114.0,-11808.0,99922.0,89006.0
58010,2021-12-08,7,8,306271.0,-2340.0,308611.0,290658.0
58011,2021-12-08,29,42,755981.0,-16590.0,772571.0,679423.0
58012,2021-12-08,6,42,351050.0,-5357.0,356407.0,295505.0
58013,2021-12-08,15,25,195636.0,195636.0,0.0,0.0
58014,2021-12-08,11,25,29043.0,29043.0,0.0,0.0
58015,2021-12-08,45,14,119845.0,352.0,119493.0,101738.0
58016,2021-12-08,4,14,377606.0,-32398.0,410004.0,347911.0
58017,2021-12-08,55,2,92463.0,5551.0,86912.0,72405.0
58018,2021-12-08,34,2,474.0,117.0,357.0,326.0
58019,2021-12-08,35,37,908015.0,243019.0,664996.0,572160.0
58020,2021-12-08,14,37,109178346.0,25983700.0,83194646.0,72486833.0
58021,2021-12-08,15,12,283153.0,233135.0,50018.0,25415.0
58022,2021-12-08,28,12,997570.0,836702.0,160868.0,77201.0
58023,2021-12-08,27,26,531833.0,396924.0,134909.0,76619.0
58024,2021-12-08,7,26,240370.0,189376.0,50994.0,24999.0
58025,2021-12-08,27,29,,,136.0,48.0
58026,2021-12-08,39,29,,,498.0,255.0
58027,2021-12-08,40,39,17103.0,-1940.0,19043.0,17380.0
58028,2021-12-08,10,39,180434.0,81443.0,98991.0,86579.0
58029,2021-12-08,36,20,1533857.0,638196.0,895661.0,786142.0
58030,2021-12-08,6,20,1996313.0,642839.0,1353474.0,1111645.0
58031,2021-12-08,40,43,5135.0,-300.0,5435.0,5181.0
58032,2021-12-08,49,43,366423.0,2099.0,364324.0,312453.0
58033,2021-12-08,12,13,,,13549.0,10261.0
58034,2021-12-08,57,13,,,34964.0,25508.0
58035,2021-12-08,46,41,49028.0,12583.0,36445.0,30609.0
58036,2021-12-08,27,41,788805.0,191859.0,596946.0,551174.0
58037,2021-12-08,28,46,540206.0,274133.0,266073.0,237330.0
58038,2021-12-08,32,46,185031.0,60558.0,124473.0,109484.0
58039,2021-12-08,20,36,1740.0,-676.0,2416.0,2195.0
58040,2021-12-08,19,36,547071.0,106124.0,440947.0,418060.0
58041,2021-12-08,37,40,1000107.0,159194.0,840913.0,759989.0
58042,2021-12-08,53,40,159136.0,53764.0,105372.0,92506.0
58043,2021-12-08,46,38,36548.0,-3051.0,39599.0,33527.0
58044,2021-12-08,22,38,867005.0,113569.0,753436.0,675988.0
58045,2021-12-08,33,1,200373.0,78547.0,121826.0,102874.0
58046,2021-12-08,41,1,3798.0,1621.0,2177.0,1792.0
58047,2021-12-08,59,7,8868.0,4763.0,4105.0,3532.0
58048,2021-12-08,17,7,3446.0,-598.0,4044.0,3728.0
58049,2021-12-08,53,17,37957.0,37957.0,0.0,0.0
58050,2021-12-08,26,17,39275.0,39275.0,0.0,0.0
58051,2021-12-08,7,33,161795.0,161795.0,0.0,0.0
58052,2021-12-08,41,33,3244.0,3244.0,0.0,0.0
58053,2021-12-08,8,14,5838115.0,159519.0,5678596.0,5103414.0
58054,2021-12-08,19,14,920382.0,-14055.0,934437.0,880552.0
58055,2021-12-08,37,12,490474.0,357787.0,132687.0,65637.0
58056,2021-12-08,46,12,85391.0,70628.0,14763.0,6449.0
58057,2021-12-08,3,40,3275169.0,279636.0,2995533.0,2629941.0
58058,2021-12-08,8,40,6799299.0,1100698.0,5698601.0,5115961.0
58059,2021-12-08,20,29,,,0.0,0.0
58060,2021-12-08,18,29,,,42.0,26.0
58061,2021-12-08,19,37,1817036.0,445143.0,1371893.0,1266608.0
58062,2021-12-08,6,37,1271860.0,393597.0,878263.0,720831.0
58063,2021-12-08,5,36,129344.0,946.0,128398.0,118497.0
58064,2021-12-08,54,36,295015.0,-3018.0,298033.0,274715.0
58065,2021-12-08,39,7,1232237.0,244599.0,987638.0,808132.0
58066,2021-12-08,5,7,143592.0,21624.0,121968.0,109417.0
58067,2021-12-08,4,11,22714.0,22714.0,0.0,0.0
58068,2021-12-08,3,11,218778.0,218778.0,0.0,0.0
58069,2021-12-08,14,46,15638596.0,5426320.0,10212276.0,8658708.0
58070,2021-12-08,39,46,578859.0,221249.0,357610.0,294911.0
58071,2021-12-08,4,26,92340.0,70867.0,21473.0,8357.0
58072,2021-12-08,33,26,189504.0,163065.0,26439.0,12051.0
58073,2021-12-08,39,42,1341459.0,-72508.0,1413967.0,1191916.0
58074,2021-12-08,40,42,8568.0,-646.0,9214.0,8731.0
58075,2021-12-08,38,31,966449.0,363730.0,602719.0,543089.0
58076,2021-12-08,42,31,381418.0,135270.0,246148.0,221887.0
58077,2021-12-08,34,17,2608.0,2608.0,0.0,0.0
58078,2021-12-08,51,17,255646.0,255646.0,0.0,0.0
58079,2021-12-08,30,41,53291.0,10018.0,43273.0,36827.0
58080,2021-12-08,20,41,1996.0,-15.0,2011.0,1770.0
58081,2021-12-08,46,2,26107.0,-3891.0,29998.0,24582.0
58082,2021-12-08,8,25,2383716.0,2383716.0,0.0,0.0
58083,2021-12-08,37,25,332201.0,332201.0,0.0,0.0
58084,2021-12-08,34,39,4551.0,332.0,4219.0,3666.0
58085,2021-12-08,51,39,889354.0,187152.0,702202.0,634219.0
58086,2021-12-08,42,8,29793.0,2029.0,27764.0,25797.0
58087,2021-12-08,40,8,5606.0,-544.0,6150.0,5813.0
58088,2021-12-08,33,37,1419021.0,497362.0,921659.0,796984.0
58089,2021-12-08,11,37,183010.0,9889.0,173121.0,150480.0
58090,2021-12-08,1,1,52055.0,5186.0,46869.0,41551.0
58091,2021-12-08,40,1,8754.0,-128.0,8882.0,7937.0
58092,2021-12-08,12,43,277425.0,-26534.0,303959.0,252269.0
58093,2021-12-08,59,43,971.0,753.0,218.0,193.0
58094,2021-12-08,51,20,3802910.0,881992.0,2920918.0,2658977.0
58095,2021-12-08,12,20,1825870.0,203253.0,1622617.0,1386838.0
58096,2021-12-08,27,28,1157411.0,324441.0,832970.0,737924.0
58097,2021-12-08,1,28,106932.0,16761.0,90171.0,79722.0
58098,2021-12-08,50,11,1858.0,1858.0,0.0,0.0
58099,2021-12-08,16,11,218060.0,218060.0,0.0,0.0
58100,2021-12-08,19,45,110336.0,110336.0,0.0,0.0
58101,2021-12-08,32,45,72051.0,72051.0,0.0,0.0
58102,2021-12-08,20,34,330.0,-386.0,716.0,677.0
58103,2021-12-08,29,34,372352.0,-25336.0,397688.0,346238.0
58104,2021-12-08,48,18,468872.0,244393.0,224479.0,190620.0
58105,2021-12-08,50,18,12418.0,11089.0,1329.0,1034.0
58106,2021-12-08,37,5,129428.0,129428.0,0.0,0.0
58107,2021-12-08,60,5,96527.0,96527.0,0.0,0.0
58108,2021-12-08,58,27,1994489.0,365721.0,1628768.0,1408977.0
58109,2021-12-08,51,27,1415832.0,149163.0,1266669.0,1175138.0
58110,2021-12-08,2,4,180866.0,180866.0,0.0,0.0
58111,2021-12-08,40,4,4567.0,4567.0,0.0,0.0
58112,2021-12-08,19,10,216406.0,78837.0,137569.0,129086.0
58113,2021-12-08,58,10,430869.0,213614.0,217255.0,168905.0
58114,2021-12-08,37,19,1076553.0,233753.0,842800.0,756612.0
58115,2021-12-08,32,19,727070.0,171721.0,555349.0,503504.0
58116,2021-12-08,14,16,20572562.0,3615952.0,16956610.0,15046226.0
58117,2021-12-08,25,16,277232.0,84616.0,192616.0,170149.0
58118,2021-12-08,51,12,657492.0,490519.0,166973.0,85695.0
58119,2021-12-08,4,12,188412.0,144405.0,44007.0,16972.0
58120,2021-12-08,38,35,178908.0,1277.0,177631.0,166410.0
58121,2021-12-08,60,35,219466.0,-3832.0,223298.0,206380.0
58122,2021-12-08,19,30,179999.0,179999.0,0.0,0.0
58123,2021-12-08,54,30,60020.0,60020.0,0.0,0.0
58124,2021-12-08,37,31,2901348.0,807729.0,2093619.0,1858096.0
58125,2021-12-08,57,31,4340587.0,904856.0,3435731.0,2936592.0
58126,2021-12-08,17,15,3127.0,1481.0,1646.0,686.0
58127,2021-12-08,14,15,14684411.0,11834031.0,2850380.0,1339245.0
58128,2021-12-08,54,21,345314.0,12654.0,332660.0,308526.0
58129,2021-12-08,42,21,65688.0,13411.0,52277.0,48770.0
58130,2021-12-08,19,44,225207.0,91795.0,133412.0,125087.0
